id,retweet_count,favorite_count,retweeted
776218204058357768,18497,33345,False
776201521193218049,2919,10681,False
776113305656188928,5068,13102,False
776088319444877312,179,2045,False
775898661951791106,17621,0,False
775842724423557120,3116,13022,False
775733305207554048,4627,15413,False
775729183532220416,5302,14361,False
775364825476165632,3472,8295,False
775350846108426240,4532,11309,False
775096608509886464,9220,0,False
775085132600442880,5488,17281,False
774757898236878852,2035,9462,False
774639387460112384,2013,7508,False
774314403806253056,6478,24167,False
773985732834758656,4492,11925,False
773922284943896577,1999,7110,False
773704687002451968,1891,7317,False
773670353721753600,1501,5935,False
773547596996571136,7126,24553,False
773336787167145985,5912,0,False
773308824254029826,8640,25846,False
773247561583001600,3699,10414,False
773191612633579521,4736,11117,False
772877495989305348,4501,9555,False
772826264096874500,2669,8842,False
772615324260794368,3914,0,False
772581559778025472,1968,7192,False
772193107915964416,1612,6665,False
772152991789019136,1300,4181,False
772117678702071809,848,4165,False
772114945936949249,546,3005,False
772102971039580160,1065,4448,False
771908950375665664,2181,7298,False
771770456517009408,3924,13356,False
771500966810099713,3018,9167,False
771380798096281600,5912,11746,False
771171053431250945,8705,0,False
771136648247640064,3357,10223,False
771102124360998913,1663,6898,False
771014301343748096,1782,7032,False
770787852854652928,1415,5498,False
770772759874076672,1626,5749,False
770743923962707968,52360,0,False
770655142660169732,2013,8130,False
770414278348247044,2390,6987,False
770293558247038976,1718,6923,False
770093767776997377,3520,0,False
770069151037685760,2651,8385,False
769940425801170949,11131,34948,False
769695466921623552,1926,7101,False
769335591808995329,8830,0,False
769212283578875904,1969,5980,False
768970937022709760,7574,16017,False
768909767477751808,3129,0,False
768855141948723200,1034,4660,False
768609597686943744,1382,4580,False
768596291618299904,1473,5592,False
768554158521745409,6719,0,False
768473857036525572,3958,15110,False
768193404517830656,4080,12157,False
767884188863397888,1634,5309,False
767754930266464257,6221,17814,False
767500508068192258,2688,8295,False
767191397493538821,4406,13643,False
767122157629476866,3261,11227,False
766864461642756096,6521,0,False
766793450729734144,1565,5650,False
766714921925144576,438,2872,False
766693177336135680,918,4484,False
766423258543644672,1825,6671,False
766313316352462849,2166,7493,False
766078092750233600,2970,0,False
766069199026450432,1003,4765,False
766008592277377025,571,4149,False
765719909049503744,2475,8021,False
765669560888528897,1407,5760,False
765395769549590528,3127,20539,False
765371061932261376,2475,7842,False
765222098633691136,3914,12902,False
764857477905154048,2029,7099,False
764259802650378240,1745,6718,False
763956972077010945,61,812,False
763837565564780549,4858,14041,False
763183847194451968,1702,6004,False
763167063695355904,3484,0,False
763103485927849985,2602,8163,False
762699858130116608,4190,13518,False
762471784394268675,7612,12571,False
762464539388485633,4839,11503,False
762316489655476224,1298,5350,False
762035686371364864,17919,35400,False
761976711479193600,2310,5992,False
761750502866649088,4535,0,False
761745352076779520,979,4707,False
761672994376806400,33421,55016,False
761599872357261312,1336,4578,False
761371037149827077,20500,0,False
761334018830917632,1669,5792,False
761292947749015552,1265,4957,False
761227390836215808,1775,5908,False
761004547850530816,3952,12482,False
760893934457552897,1104,4228,False
760656994973933572,2210,7343,False
760641137271070720,1481,5485,False
760539183865880579,4168,8399,False
760521673607086080,1608,4681,False
760290219849637889,13140,29618,False
760252756032651264,995,4338,False
760190180481531904,2079,6334,False
760153949710192640,38,0,False
759943073749200896,2382,6581,False
759923798737051648,6521,16284,False
759846353224826880,2265,7433,False
759793422261743616,2173,6620,False
759566828574212096,24319,0,False
759557299618865152,1341,5202,False
759447681597108224,2827,9418,False
759446261539934208,561,1846,False
759197388317847553,2221,6725,False
759159934323924993,1359,0,False
759099523532779520,4813,16101,False
759047813560868866,2302,7227,False
758854675097526272,1027,3904,False
758828659922702336,4376,12376,False
758740312047005698,1824,6339,False
758474966123810816,1132,4227,False
758467244762497024,2539,5316,False
758405701903519748,2204,5756,False
758355060040593408,1245,3797,False
758099635764359168,11550,21302,False
758041019896193024,433,3001,False
757741869644341248,3710,7613,False
757729163776290825,9299,0,False
757725642876129280,1391,5022,False
757611664640446465,1272,5026,False
757597904299253760,336,0,False
757596066325864448,1219,4808,False
757400162377592832,7759,16743,False
757393109802180609,2009,6462,False
757354760399941633,1637,4995,False
756998049151549440,2271,6923,False
756939218950160384,2295,7342,False
756651752796094464,1511,5612,False
756526248105566208,4169,11506,False
756303284449767430,1231,4359,False
756288534030475264,15071,28519,False
756275833623502848,1738,7114,False
755955933503782912,3285,8092,False
755206590534418437,6148,18212,False
755110668769038337,12621,23446,False
754874841593970688,9193,0,False
754856583969079297,2870,7616,False
754747087846248448,591,2854,False
754482103782404096,2220,5852,False
754449512966619136,846,4147,False
754120377874386944,2670,8655,False
754011816964026368,4079,9726,False
753655901052166144,2492,6458,False
753420520834629632,4071,8731,False
753398408988139520,2186,6384,False
753375668877008896,2655,8411,False
753298634498793472,6620,0,False
753294487569522689,1191,3758,False
753039830821511168,24013,41080,False
753026973505581056,1109,4283,False
752932432744185856,7798,13970,False
752917284578922496,1790,7592,False
752701944171524096,3291,0,False
752682090207055872,1846,6642,False
752660715232722944,1794,4878,False
752568224206688256,2605,6140,False
752519690950500352,3917,8157,False
752334515931054080,1263,4238,False
752309394570878976,18963,0,False
752173152931807232,2106,6569,False
751950017322246144,1060,3415,False
751937170840121344,1530,5770,False
751830394383790080,2227,6428,False
751793661361422336,3320,6479,False
751598357617971201,3440,8699,False
751583847268179968,1265,4849,False
751538714308972544,1445,5547,False
751456908746354688,1127,3516,False
751251247299190784,6695,13791,False
751205363882532864,2086,6948,False
751132876104687617,1480,5610,False
750868782890057730,1595,5306,False
750719632563142656,5747,14621,False
750506206503038976,1316,4934,False
750429297815552001,4947,14569,False
750383411068534784,1309,5005,False
750381685133418496,39,758,False
750147208377409536,1095,3409,False
750132105863102464,1440,3990,False
750117059602808832,1466,4740,False
750101899009982464,959,3344,False
750086836815486976,613,2383,False
750071704093859840,3802,8653,False
750056684286914561,1011,3444,False
750041628174217216,703,3502,False
750026558547456000,888,2986,False
750011400160841729,1035,3568,False
749996283729883136,919,3331,False
749981277374128128,2772,5569,False
749774190421639168,1493,5114,False
749417653287129088,1904,6721,False
749403093750648834,622,2892,False
749395845976588288,3951,9488,False
749317047558017024,2509,6076,False
749075273010798592,2360,6353,False
749064354620928000,1714,5277,False
749036806121881602,896,3425,False
748977405889503236,3759,11235,False
748932637671223296,2564,6461,False
748705597323898880,1067,3047,False
748699167502000129,1814,5213,False
748692773788876800,1504,4659,False
748575535303884801,2272,6696,False
748568946752774144,776,2411,False
748346686624440324,1413,5735,False
748337862848962560,4701,8462,False
748324050481647620,867,4078,False
748307329658011649,810,4027,False
748220828303695873,8825,15549,False
747963614829678593,2444,6397,False
747933425676525569,2894,7310,False
747885874273214464,1116,3243,False
747844099428986880,851,3084,False
747816857231626240,1316,5346,False
747651430853525504,179,1520,False
747648653817413632,6614,14182,False
747600769478692864,619,2545,False
747594051852075008,1205,4065,False
747512671126323200,1803,6110,False
747461612269887489,1169,4249,False
747439450712596480,2184,5965,False
747242308580548608,3257,0,False
747219827526344708,1791,5792,False
747204161125646336,1038,3722,False
747103485104099331,4548,10534,False
746906459439529985,336,3168,False
746872823977771008,2429,6593,False
746818907684614144,1944,5807,False
746790600704425984,1806,5345,False
746757706116112384,4432,10520,False
746726898085036033,2037,6648,False
746542875601690625,2104,5520,False
746521445350707200,1110,0,False
746507379341139972,1226,5094,False
746369468511756288,1854,6637,False
746131877086527488,2511,7565,False
746056683365994496,931,3904,False
745789745784041472,1207,4437,False
745712589599014916,2636,7652,False
745433870967832576,2894,7824,False
745422732645535745,2768,9412,False
745314880350101504,3131,7863,False
745074613265149952,3976,8605,False
745057283344719872,2585,7945,False
744995568523612160,716,3277,False
744971049620602880,3042,8652,False
744709971296780288,1771,6150,False
744334592493166593,2412,7443,False
744234799360020481,79515,131075,False
744223424764059648,424,1868,False
743980027717509120,1231,4551,False
743895849529389061,1087,3999,False
743835915802583040,2387,0,False
743609206067040256,1560,4917,False
743595368194129920,7445,20275,False
743545585370791937,1066,3863,False
743510151680958465,4185,8671,False
743253157753532416,1366,4624,False
743222593470234624,2164,6792,False
743210557239623680,1560,4215,False
742534281772302336,4011,7744,False
742528092657332225,2245,4878,False
742465774154047488,4382,7916,False
742423170473463808,4319,10812,False
742385895052087300,2266,7457,False
742161199639494656,1547,4743,False
742150209887731712,1783,5661,False
741793263812808706,1698,4982,False
741743634094141440,3144,8945,False
741438259667034112,937,4026,False
741303864243200000,3650,9631,False
741099773336379392,6247,10997,False
741067306818797568,3520,10342,False
740995100998766593,3154,7018,False
740711788199743490,1062,3736,False
740699697422163968,888,3101,False
740676976021798912,7724,19881,False
740373189193256964,9220,20648,False
740365076218183684,495,2727,False
740359016048689152,967,3610,False
740214038584557568,2220,7335,False
739979191639244800,6719,21898,False
739932936087216128,1217,4443,False
739844404073074688,966,4138,False
739623569819336705,1547,4185,False
739606147276148736,1876,5897,False
739544079319588864,24319,43694,False
739485634323156992,3309,7887,False
739238157791694849,52360,75163,False
738891149612572673,6,115,False
738885046782832640,1283,4127,False
738883359779196928,917,3661,False
738537504001953792,1759,5575,False
738402415918125056,955,3599,False
738184450748633089,1360,4727,False
738166403467907072,3828,9635,False
738156290900254721,748,2768,False
737826014890496000,2006,5757,False
737800304142471168,3904,10943,False
737678689543020544,1509,5528,False
737445876994609152,5048,11302,False
737322739594330112,907,3953,False
737310737551491075,8329,16040,False
736736130620620800,1972,4736,False
736392552031657984,8407,19450,False
736365877722001409,1408,4367,False
736225175608430592,3115,8901,False
736010884653420544,3355,8652,False
735991953473572864,1283,3934,False
735648611367784448,1237,4397,False
735635087207878657,2659,6776,False
735274964362878976,4707,9629,False
735256018284875776,993,3675,False
735137028879360001,1092,3428,False
734912297295085568,572,2993,False
734787690684657664,7102,13745,False
734776360183431168,608,2742,False
734559631394082816,451,1646,False
733828123016450049,881,3926,False
733822306246479872,1141,4015,False
733482008106668032,1065,3438,False
733460102733135873,1451,4605,False
733109485275860992,17621,44619,False
732732193018155009,599,2671,False
732726085725589504,1003,3855,False
732585889486888962,868,4016,False
732375214819057664,2838,8832,False
732005617171337216,6154,16324,False
731285275100512256,1090,3798,False
731156023742988288,1434,4196,False
730924654643314689,2234,6682,False
730573383004487680,2435,5407,False
730427201120833536,1176,3809,False
730211855403241472,1182,4180,False
730196704625098752,2172,5339,False
729854734790754305,1268,4396,False
729838605770891264,431,1856,False
729823566028484608,1390,4358,False
729463711119904772,2586,6340,False
729113531270991872,370,2054,False
728986383096946689,917,3460,False
728760639972315136,1911,5090,False
728751179681943552,757,3032,False
728653952833728512,1169,3620,False
728409960103686147,2269,5383,False
728387165835677696,1075,3999,False
728046963732717569,1328,4722,False
728035342121635841,1872,4953,False
728015554473250816,1219,4479,False
727685679342333952,720,3206,False
727644517743104000,1962,6431,False
727524757080539137,1379,4900,False
727314416056803329,834,3623,False
727286334147182592,920,3324,False
727175381690781696,1540,4209,False
727155742655025152,1490,3983,False
726935089318363137,2738,7496,False
726887082820554753,1677,4195,False
726828223124897792,1124,3882,False
726224900189511680,1302,4811,False
725842289046749185,2970,7691,False
725786712245440512,1527,4537,False
725729321944506368,2009,5646,False
725458796924002305,703,1541,False
724983749226668032,1462,4040,False
724771698126512129,725,2593,False
724405726123311104,1847,5800,False
724049859469295616,1984,4738,False
724046343203856385,620,2901,False
724004602748780546,1790,4561,False
723912936180330496,1374,4236,False
723688335806480385,3347,8435,False
723673163800948736,1011,3291,False
723179728551723008,2110,5761,False
722974582966214656,1764,4493,False
722613351520608256,1831,5393,False
721503162398597120,2124,5086,False
721001180231503872,686,2748,False
720785406564900865,866,3400,False
720775346191278080,760,2702,False
720415127506415616,1681,4503,False
720389942216527872,2840,6974,False
720340705894408192,1098,3131,False
720059472081784833,1268,4229,False
720043174954147842,2253,5332,False
719991154352222208,1979,5281,False
719704490224398336,1645,4974,False
719551379208073216,2192,5515,False
719367763014393856,827,3022,False
719339463458033665,1403,4822,False
719332531645071360,1078,3711,False
718971898235854848,1231,3818,False
718939241951195136,1973,5720,False
718631497683582976,9126,20697,False
718613305783398402,542,2669,False
718540630683709445,1137,2730,False
718460005985447936,602,2846,False
718454725339934721,1685,5320,False
718246886998687744,565,2115,False
718234618122661888,1127,4217,False
717841801130979328,670,2660,False
717790033953034240,1272,3170,False
717537687239008257,2069,6281,False
717428917016076293,510,1748,False
717421804990701568,945,3446,False
717047459982213120,2135,6826,False
717009362452090881,1102,3583,False
716802964044845056,1317,4627,False
716791146589110272,1474,5204,False
716730379797970944,475,1339,False
716447146686459905,6643,14327,False
716439118184652801,247,2574,False
716285507865542656,1225,3041,False
716080869887381504,1935,5272,False
715928423106027520,987,3485,False
715758151270801409,1596,4085,False
715733265223708672,1920,5093,False
715704790270025728,634,3055,False
715696743237730304,1454,4257,False
715680795826982913,1813,4719,False
715360349751484417,1772,5955,False
715342466308784130,768,3294,False
715220193576927233,736,2630,False
715200624753819648,2110,5578,False
715009755312439296,1392,4550,False
714982300363173890,1166,4094,False
714962719905021952,4816,8028,False
714957620017307648,1595,4503,False
714631576617938945,1122,3571,False
714606013974974464,1038,3938,False
714485234495041536,1313,2962,False
714258258790387713,808,3281,False
714251586676113411,940,3570,False
714214115368108032,990,2480,False
714141408463036416,1569,4673,False
713919462244790272,869,3564,False
713909862279876608,616,2078,False
713900603437621249,829,3062,False
713761197720473600,1541,5308,False
713411074226274305,1440,4802,False
713177543487135744,3183,7854,False
713175907180089344,1630,4851,False
712809025985978368,7602,20378,False
712717840512598017,5616,13474,False
712668654853337088,1367,4531,False
712438159032893441,1756,5799,False
712309440758808576,26,269,False
712097430750289920,1172,4144,False
712092745624633345,1016,3211,False
712085617388212225,556,3531,False
712065007010385924,700,2451,False
711998809858043904,138,0,False
711968124745228288,2601,8776,False
711743778164514816,1101,3095,False
711732680602345472,4653,9756,False
711694788429553666,20500,35865,False
711652651650457602,1037,4228,False
711363825979756544,1287,3996,False
711306686208872448,819,3596,False
711008018775851008,710,3275,False
710997087345876993,1561,4960,False
710844581445812225,779,2775,False
710833117892898816,606,2937,False
710658690886586372,636,2529,False
710609963652087808,2624,5227,False
710588934686908417,2107,4968,False
710296729921429505,833,2574,False
710283270106132480,580,2308,False
710272297844797440,1425,4945,False
710269109699739648,1257,2613,False
710153181850935296,1006,3153,False
710140971284037632,1008,3017,False
710117014656950272,2233,5999,False
709918798883774466,1215,3250,False
709901256215666688,112,732,False
709852847387627521,1336,3824,False
709566166965075968,1367,3865,False
709556954897764353,1204,3593,False
709519240576036864,277,1620,False
709449600415961088,665,2420,False
709409458133323776,788,2855,False
709225125749587968,647,2615,False
709207347839836162,6567,13755,False
709198395643068416,721,2634,False
709179584944730112,763,2213,False
709158332880297985,470,2236,False
709042156699303936,1864,5197,False
708853462201716736,745,1941,False
708845821941387268,1015,3226,False
708834316713893888,571,1860,False
708810915978854401,7848,18036,False
708738143638450176,917,2997,False
708711088997666817,834,2790,False
708479650088034305,765,2768,False
708469915515297792,926,3357,False
708400866336894977,11330,17516,False
708356463048204288,1520,3929,False
708349470027751425,831,2568,False
708149363256774660,1727,4672,False
708130923141795840,943,3707,False
708119489313951744,1102,2937,False
708109389455101952,610,2124,False
708026248782585858,2166,4799,False
707995814724026368,1273,3385,False
707983188426153984,2,52,False
707969809498152960,1097,2941,False
707776935007539200,1079,3593,False
707741517457260545,696,2718,False
707738799544082433,2785,4495,False
707693576495472641,1133,3765,False
707629649552134146,997,2834,False
707610948723478529,7236,18557,False
707420581654872064,789,2499,False
707411934438625280,673,2486,False
707387676719185920,1490,3835,False
707377100785885184,1214,3603,False
707315916783140866,727,2698,False
707297311098011648,903,3022,False
707059547140169728,759,2796,False
707038192327901184,900,2404,False
707021089608753152,1540,4433,False
707014260413456384,664,2502,False
706904523814649856,8830,15961,False
706901761596989440,680,2264,False
706681918348251136,1103,3627,False
706644897839910912,1224,2814,False
706593038911545345,718,2363,False
706538006853918722,1580,3778,False
706516534877929472,1150,3404,False
706346369204748288,1035,3768,False
706310011488698368,9034,23443,False
706291001778950144,522,1861,False
706265994973601792,1030,2979,False
706169069255446529,2511,4291,False
706166467411222528,1819,5636,False
706153300320784384,437,1632,False
705975130514706432,842,3397,False
705970349788291072,1008,3440,False
705898680587526145,643,2597,False
705786532653883392,596,2132,False
705591895322394625,1308,3475,False
705475953783398401,1045,3231,False
705442520700944385,1859,4877,False
705428427625635840,1931,4188,False
705239209544720384,854,3290,False
705223444686888960,900,2829,False
705102439679201280,585,2342,False
705066031337840642,683,2378,False
704871453724954624,1245,4585,False
704859558691414016,612,2462,False
704847917308362754,1727,5594,False
704819833553219584,1136,2906,False
704761120771465216,3257,7283,False
704499785726889984,1124,3212,False
704491224099647488,97,840,False
704480331685040129,1197,3723,False
704364645503647744,3999,8804,False
704347321748819968,393,1729,False
704134088924532736,519,1653,False
704113298707505153,629,2031,False
704054845121142784,1028,3201,False
703774238772166656,526,2020,False
703769065844768768,1276,3621,False
703631701117943808,772,2853,False
703611486317502464,1709,4229,False
703425003149250560,1559,4162,False
703407252292673536,786,2685,False
703382836347330562,1285,3837,False
703356393781329922,429,2085,False
703268521220972544,618,2152,False
703079050210877440,3494,8064,False
703041949650034688,14198,28996,False
702932127499816960,811,2825,False
702899151802126337,509,1772,False
702684942141153280,1215,3516,False
702671118226825216,634,2398,False
702598099714314240,3712,11332,False
702539513671897089,1091,3134,False
702332542343577600,1755,3491,False
702321140488925184,1156,3604,False
702276748847800320,860,2706,False
702217446468493312,1526,5268,False
701981390485725185,1106,3755,False
701952816642965504,1149,4167,False
701889187134500865,1558,3905,False
701805642395348998,1900,3752,False
701601587219795968,523,2299,False
701570477911896070,1055,3080,False
701545186879471618,680,2902,False
701214700881756160,5812,13475,False
700890391244103680,653,2437,False
700864154249383937,685,2828,False
700847567345688576,558,2637,False
700796979434098688,1085,2669,False
700747788515020802,10673,25130,False
700518061187723268,915,2887,False
700505138482569216,646,2487,False
700462010979500032,2031,4537,False
700167517596164096,836,2903,False
700151421916807169,754,2450,False
700143752053182464,3129,8282,False
700062718104104960,778,2890,False
700029284593901568,661,2262,False
700002074055016451,1529,3627,False
699801817392291840,1088,3345,False
699788877217865730,557,2458,False
699779630832685056,1397,3039,False
699775878809702401,690,2150,False
699691744225525762,5174,11252,False
699446877801091073,2938,6515,False
699434518667751424,577,2384,False
699423671849451520,383,1505,False
699413908797464576,688,2258,False
699370870310113280,497,2053,False
699323444782047232,983,3466,False
699088579889332224,715,2451,False
699079609774645248,745,2677,False
699072405256409088,1325,3296,False
699060279947165696,2059,4173,False
699036661657767936,1345,2863,False
698989035503689728,1113,3701,False
698953797952008193,1020,2975,False
698907974262222848,699,2787,False
698710712454139905,774,2710,False
698703483621523456,425,1608,False
698635131305795584,388,1400,False
698549713696649216,704,2536,False
698355670425473025,516,2046,False
698342080612007937,1074,2485,False
698262614669991936,2268,5214,False
698195409219559425,6750,18408,False
698178924120031232,830,3084,False
697995514407682048,372,1665,False
697990423684476929,1451,3592,False
697943111201378304,776,2638,False
697881462549430272,1337,3313,False
697630435728322560,614,1909,False
697616773278015490,1144,3467,False
697596423848730625,1425,3306,False
697575480820686848,572,2250,False
697516214579523584,1282,2281,False
697482927769255936,765,2662,False
697463031882764288,1552,3748,False
697270446429966336,2087,5131,False
697259378236399616,1136,3611,False
697255105972801536,1315,3316,False
697242256848379904,751,2753,False
696900204696625153,1156,3492,False
696894894812565505,758,2594,False
696886256886657024,2016,5317,False
696877980375769088,802,2689,False
696754882863349760,396,1615,False
696744641916489729,1069,2293,False
696713835009417216,757,2613,False
696518437233913856,1887,4274,False
696490539101908992,170,1339,False
696488710901260288,1166,2788,False
696405997980676096,1284,3531,False
696100768806522880,750,2125,False
695816827381944320,1320,3287,False
695794761660297217,880,3490,False
695767669421768709,854,2060,False
695629776980148225,2377,5020,False
695446424020918272,2026,4787,False
695409464418041856,4017,9460,False
695314793360662529,1675,4004,False
695095422348574720,684,2888,False
695074328191332352,1239,3116,False
695064344191721472,685,1771,False
695051054296211456,885,2918,False
694925794720792577,1043,2965,False
694905863685980160,1053,3046,False
694669722378485760,13517,26068,False
694356675654983680,328,1653,False
694352839993344000,700,2244,False
694342028726001664,557,1727,False
694329668942569472,569,2203,False
694206574471057408,2297,4582,False
694183373896572928,1040,3236,False
694001791655137281,1176,3705,False
693993230313091072,457,2044,False
693942351086120961,413,1896,False
693647888581312512,673,2961,False
693644216740769793,150,1473,False
693642232151285760,472,2790,False
693629975228977152,894,2685,False
693622659251335168,422,1691,False
693590843962331137,2233,5565,False
693582294167244802,292,1802,False
693486665285931008,698,1941,False
693280720173801472,1403,3669,False
693267061318012928,925,2622,False
693262851218264065,568,2459,False
693231807727280129,841,3133,False
693155686491000832,3622,8668,False
693109034023534592,695,1889,False
693095443459342336,523,2056,False
692919143163629568,838,2926,False
692905862751522816,998,2683,False
692901601640583168,682,1971,False
692894228850999298,910,2511,False
692828166163931137,998,3148,False
692752401762250755,4124,7496,False
692568918515392513,1737,4739,False
692535307825213440,1529,3504,False
692530551048294401,474,2021,False
692423280028966913,265,1618,False
692417313023332352,3917,10275,False
692187005137076224,929,2768,False
692158366030913536,896,2369,False
692142790915014657,438,1798,False
692041934689402880,1424,3724,False
692017291282812928,1081,3153,False
691820333922455552,1860,4329,False
691793053716221953,4732,8910,False
691756958957883396,1161,3179,False
691675652215414786,577,2116,False
691483041324204033,656,2608,False
691459709405118465,1294,4449,False
691444869282295808,955,2890,False
691416866452082688,8689,21253,False
691321916024623104,747,2828,False
691096613310316544,1019,3253,False
691090071332753408,385,1867,False
690989312272396288,3282,6513,False
690959652130045952,1421,3902,False
690938899477221376,2245,4536,False
690932576555528194,1143,3602,False
690735892932222976,1442,4134,False
690728923253055490,597,2384,False
690690673629138944,898,2547,False
690649993829576704,325,1435,False
690607260360429569,19,313,False
690597161306841088,681,2163,False
690400367696297985,509,2041,False
690374419777196032,972,3560,False
690360449368465409,1006,2925,False
690348396616552449,573,1644,False
690248561355657216,477,1845,False
690021994562220032,1180,3056,False
690015576308211712,836,2740,False
690005060500217858,1907,4004,False
689999384604450816,424,1561,False
689993469801164801,518,1618,False
689977555533848577,502,1490,False
689905486972461056,787,2651,False
689877686181715968,1344,3323,False
689835978131935233,850,2369,False
689661964914655233,1052,3501,False
689659372465688576,4412,11394,False
689623661272240129,748,2467,False
689599056876867584,6265,12795,False
689557536375177216,519,2257,False
689517482558820352,1609,3735,False
689289219123089408,1056,2476,False
689283819090870273,1250,3624,False
689280876073582592,819,2197,False
689275259254616065,285,1273,False
689255633275777024,1212,2805,False
689154315265683456,1128,3348,False
689143371370250240,579,2232,False
688916208532455424,983,3003,False
688908934925697024,874,2310,False
688898160958271489,890,2307,False
688894073864884227,792,2462,False
